ID,date,station,Latitude,Longitude,LULC_Class,Area_ha,lulc_urban_pct,soil_infiltration_mmhr,LandUse_Class,Flood_Severity,Flood_Severity_Class,discharge_m3s
,"Saturday, April 9, 2005",Katagum,,,,,6.4,16.3,,,,12.86
,"Sunday, April 10, 2005",Katagum,,,,,6.5,11.3,,,,12.66
,"Monday, April 11, 2005",Katagum,,,,,7.2,15.5,,,,12.26
,"Tuesday, April 12, 2005",Katagum,,,,,6.6,16.6,,,,12.19
,"Wednesday, April 13, 2005",Katagum,,,,,6.9,10.3,,,,12.14
,"Thursday, April 14, 2005",Katagum,,,,,6.1,14.6,,,,12
,"Friday, April 15, 2005",Katagum,,,,,6,17.2,,,,12
,"Saturday, April 16, 2005",Katagum,,,,,6.6,9.1,,,,12.24
,"Sunday, April 17, 2005",Katagum,,,,,6.7,14.7,,,,12.33
,"Monday, April 18, 2005",Katagum,,,,,5.9,10.5,,,,12.53
,"Tuesday, April 19, 2005",Katagum,,,,,6.9,14,,,,12.64
,"Wednesday, April 20, 2005",Katagum,,,,,6.8,14.4,,,,12.64
,"Thursday, April 21, 2005",Katagum,,,,,6.3,12.3,,,,12.71
,"Friday, April 22, 2005",Katagum,,,,,6.3,10.9,,,,13
,"Saturday, April 23, 2005",Katagum,,,,,6.3,13.7,,,,13.47
,"Sunday, April 24, 2005",Katagum,,,,,6.3,12.6,,,,13.43
,"Monday, April 25, 2005",Katagum,,,,,6.8,15.2,,,,13.28
,"Tuesday, April 26, 2005",Katagum,,,,,6.6,15.5,,,,13.4
,"Wednesday, April 27, 2005",Katagum,,,,,6.1,15.6,,,,13.4
,"Thursday, April 28, 2005",Katagum,,,,,6.4,10.5,,,,13.33
,"Friday, April 29, 2005",Katagum,,,,,6.9,15.5,,,,13.18
,"Saturday, April 30, 2005",Katagum,,,,,6.3,14.3,,,,12.87
,"Sunday, May 1, 2005",Katagum,,,,,6.8,16,,,,12.83
,"Monday, May 2, 2005",Katagum,,,,,6.8,12.7,,,,12.83
,"Tuesday, May 3, 2005",Katagum,,,,,6.6,16.3,,,,12.6
,"Wednesday, May 4, 2005",Katagum,,,,,6.5,12.9,,,,12.69
,"Thursday, May 5, 2005",Katagum,,,,,6.8,14.6,,,,12.69
,"Friday, May 6, 2005",Katagum,,,,,6.1,14.1,,,,12.84
,"Saturday, May 7, 2005",Katagum,,,,,6.8,12.2,,,,12.44
,"Sunday, May 8, 2005",Katagum,,,,,6.3,14,,,,12.74
,"Monday, May 9, 2005",Katagum,,,,,6.5,12.4,,,,12.68
,"Tuesday, May 10, 2005",Katagum,,,,,6.4,9.7,,,,12.68
,"Wednesday, May 11, 2005",Katagum,,,,,6.7,13.7,,,,12.68
,"Thursday, May 12, 2005",Katagum,,,,,6.1,11.9,,,,12.68
,"Friday, May 13, 2005",Katagum,,,,,6.2,12,,,,13.4
,"Saturday, May 14, 2005",Katagum,,,,,6.7,14.6,,,,13.52
,"Sunday, May 15, 2005",Katagum,,,,,6.7,11.4,,,,13.66
,"Monday, May 16, 2005",Katagum,,,,,6.4,12.8,,,,13.66
,"Tuesday, May 17, 2005",Katagum,,,,,6.5,15.6,,,,13.72
,"Wednesday, May 18, 2005",Katagum,,,,,7.2,12.8,,,,13.63
,"Thursday, May 19, 2005",Katagum,,,,,6.3,12.5,,,,13.74
,"Friday, May 20, 2005",Katagum,,,,,7,12.5,,,,12.9
,"Saturday, May 21, 2005",Katagum,,,,,6.6,13.3,,,,39.16
,"Sunday, May 22, 2005",Katagum,,,,,5.9,14.5,,,,38.72
,"Monday, May 23, 2005",Katagum,,,,,7.2,12.3,,,,39.18
,"Tuesday, May 24, 2005",Katagum,,,,,6.3,12.2,,,,39.12
,"Wednesday, May 25, 2005",Katagum,,,,,7,9.4,,,,39.12
,"Thursday, May 26, 2005",Katagum,,,,,6.4,12.9,,,,39.1
,"Friday, May 27, 2005",Katagum,,,,,6.7,11.7,,,,39.2
,"Saturday, May 28, 2005",Katagum,,,,,6.6,11.8,,,,12.82
,"Sunday, May 29, 2005",Katagum,,,,,6.3,9.9,,,,12.91
,"Monday, May 30, 2005",Katagum,,,,,6.8,13.7,,,,12.61
,"Tuesday, May 31, 2005",Katagum,,,,,6.7,15.1,,,,12.79
,"Wednesday, June 1, 2005",Katagum,,,,,6.2,13,,,,12.79
,"Thursday, June 2, 2005",Katagum,,,,,6.8,13.8,,,,12.84
,"Friday, June 3, 2005",Katagum,,,,,6.5,16.3,,,,12.56
,"Saturday, June 4, 2005",Katagum,,,,,6.6,13.8,,,,12.65
,"Sunday, June 5, 2005",Katagum,,,,,6.6,16.9,,,,12.84
,"Monday, June 6, 2005",Katagum,,,,,6.8,11.8,,,,12.79
,"Tuesday, June 7, 2005",Katagum,,,,,6.7,14,,,,12.84
,"Wednesday, June 8, 2005",Katagum,,,,,6.4,11.1,,,,13.91
,"Thursday, June 9, 2005",Katagum,,,,,6.5,14.4,,,,13.77
,"Friday, June 10, 2005",Katagum,,,,,6.3,12.9,,,,13.88
,"Saturday, June 11, 2005",Katagum,,,,,6.8,16.6,,,,13.99
,"Sunday, June 12, 2005",Katagum,,,,,6.5,14,,,,14.43
,"Monday, June 13, 2005",Katagum,,,,,6.4,13.3,,,,57.66
,"Tuesday, June 14, 2005",Katagum,,,,,6.5,15.2,,,,57.49
,"Wednesday, June 15, 2005",Katagum,,,,,6.6,11,,,,56.74
,"Thursday, June 16, 2005",Katagum,,,,,6.7,14.3,,,,56.74
,"Friday, June 17, 2005",Katagum,,,,,7.1,7.9,,,,56.62
,"Saturday, June 18, 2005",Katagum,,,,,6.3,11.7,,,,56.66
,"Sunday, June 19, 2005",Katagum,,,,,6.6,11.5,,,,55.93
,"Monday, June 20, 2005",Katagum,,,,,6.6,12.5,,,,12.6
,"Tuesday, June 21, 2005",Katagum,,,,,6.5,11.4,,,,13.39
,"Wednesday, June 22, 2005",Katagum,,,,,6.2,10,,,,13.07
,"Thursday, June 23, 2005",Katagum,,,,,6.5,12.3,,,,13.19
,"Friday, June 24, 2005",Katagum,,,,,6.6,13.2,,,,13.57
,"Saturday, June 25, 2005",Katagum,,,,,6.5,12.2,,,,13.96
,"Sunday, June 26, 2005",Katagum,,,,,6.8,16.2,,,,13.96
,"Monday, June 27, 2005",Katagum,,,,,6.3,13.6,,,,14.26
,"Tuesday, June 28, 2005",Katagum,,,,,6.3,11.4,,,,13.5
,"Wednesday, June 29, 2005",Katagum,,,,,6.3,11.3,,,,13.66
,"Thursday, June 30, 2005",Katagum,,,,,6.3,15.6,,,,13.67
,"Friday, July 1, 2005",Katagum,,,,,6.7,13.2,,,,13.35
,"Saturday, July 2, 2005",Katagum,,,,,7,14.4,,,,13.4
,"Sunday, July 3, 2005",Katagum,,,,,6.5,17.2,,,,14.14
,"Monday, July 4, 2005",Katagum,,,,,6.5,10.1,,,,14.57
,"Tuesday, July 5, 2005",Katagum,,,,,6,12.3,,,,14.48
,"Wednesday, July 6, 2005",Katagum,,,,,6.8,15.2,,,,14.53
,"Thursday, July 7, 2005",Katagum,,,,,6.3,14.6,,,,14.75
,"Friday, July 8, 2005",Katagum,,,,,6.7,11.4,,,,14.7
,"Saturday, July 9, 2005",Katagum,,,,,6.6,14.5,,,,14.53
,"Sunday, July 10, 2005",Katagum,,,,,6.7,13.2,,,,14
,"Monday, July 11, 2005",Katagum,,,,,6.2,13.3,,,,14.11
,"Tuesday, July 12, 2005",Katagum,,,,,6.3,17.4,,,,14.19
,"Wednesday, July 13, 2005",Katagum,,,,,6.7,11.7,,,,14.07
,"Thursday, July 14, 2005",Katagum,,,,,6,16,,,,13.88
,"Friday, July 15, 2005",Katagum,,,,,6.5,11,,,,15.25
,"Saturday, July 16, 2005",Katagum,,,,,6.3,11.6,,,,15.23
,"Sunday, July 17, 2005",Katagum,,,,,6.8,13.1,,,,15.01
,"Monday, July 18, 2005",Katagum,,,,,6.3,16.8,,,,15.83
,"Tuesday, July 19, 2005",Katagum,,,,,6.3,15.2,,,,15.89
,"Wednesday, July 20, 2005",Katagum,,,,,6.4,10.6,,,,17.81
,"Thursday, July 21, 2005",Katagum,,,,,6.1,13.9,,,,20.21
,"Friday, July 22, 2005",Katagum,,,,,6.7,10.8,,,,19.26
,"Saturday, July 23, 2005",Katagum,,,,,6.5,13.5,,,,20.64
,"Sunday, July 24, 2005",Katagum,,,,,6.6,15.2,,,,20.64
,"Monday, July 25, 2005",Katagum,,,,,6.5,9.9,,,,23.3
,"Tuesday, July 26, 2005",Katagum,,,,,6.8,13.6,,,,26.77
,"Wednesday, July 27, 2005",Katagum,,,,,6.8,15.2,,,,27.42
,"Thursday, July 28, 2005",Katagum,,,,,6.3,12.1,,,,25.46
,"Friday, July 29, 2005",Katagum,,,,,6.7,13.9,,,,27.88
,"Saturday, July 30, 2005",Katagum,,,,,6.7,13.1,,,,26.02
,"Sunday, July 31, 2005",Katagum,,,,,6.7,13.5,,,,28.47
,"Monday, August 1, 2005",Katagum,,,,,6.3,13.4,,,,28.69
,"Tuesday, August 2, 2005",Katagum,,,,,6.5,11.2,,,,26.37
,"Wednesday, August 3, 2005",Katagum,,,,,6.5,12.1,,,,24.29
,"Thursday, August 4, 2005",Katagum,,,,,6.4,10.2,,,,24.01
,"Friday, August 5, 2005",Katagum,,,,,6.6,11.9,,,,21.26
,"Saturday, August 6, 2005",Katagum,,,,,6.5,11.6,,,,21.4
,"Sunday, August 7, 2005",Katagum,,,,,6.7,10.7,,,,22.77
,"Monday, August 8, 2005",Katagum,,,,,6.5,12.6,,,,19.17
,"Tuesday, August 9, 2005",Katagum,,,,,6.6,10.7,,,,20.07
,"Wednesday, August 10, 2005",Katagum,,,,,7,12.6,,,,20.98
,"Thursday, August 11, 2005",Katagum,,,,,7.3,11.5,,,,20.93
,"Friday, August 12, 2005",Katagum,,,,,6.4,14.4,,,,20.96
,"Saturday, August 13, 2005",Katagum,,,,,6.6,11.5,,,,20.95
,"Sunday, August 14, 2005",Katagum,,,,,6.4,11.8,,,,19.97
,"Monday, August 15, 2005",Katagum,,,,,6.8,10.5,,,,25.66
,"Tuesday, August 16, 2005",Katagum,,,,,6.4,11.1,,,,23.88
,"Wednesday, August 17, 2005",Katagum,,,,,6.2,10.1,,,,22.38
,"Thursday, August 18, 2005",Katagum,,,,,6.5,17.5,,,,22.29
,"Friday, August 19, 2005",Katagum,,,,,6.3,11.9,,,,22.25
,"Saturday, August 20, 2005",Katagum,,,,,6.7,12,,,,25.52
,"Sunday, August 21, 2005",Katagum,,,,,6.6,14.4,,,,23.73
,"Monday, August 22, 2005",Katagum,,,,,7,12.4,,,,17.74
,"Tuesday, August 23, 2005",Katagum,,,,,6.6,13.9,,,,17.74
,"Wednesday, August 24, 2005",Katagum,,,,,6.3,10.6,,,,18.03
,"Thursday, August 25, 2005",Katagum,,,,,5.8,16,,,,17.85
,"Friday, August 26, 2005",Katagum,,,,,6,13.4,,,,18.46
,"Saturday, August 27, 2005",Katagum,,,,,6.2,14.5,,,,15.84
,"Sunday, August 28, 2005",Katagum,,,,,6.9,13.8,,,,15.18
,"Monday, August 29, 2005",Katagum,,,,,6,11.7,,,,14.63
,"Tuesday, August 30, 2005",Katagum,,,,,6,12.1,,,,15.12
,"Wednesday, August 31, 2005",Katagum,,,,,6.7,13.7,,,,15.05
,"Thursday, September 1, 2005",Katagum,,,,,6.4,14.8,,,,16.03
,"Friday, September 2, 2005",Katagum,,,,,5.9,14.4,,,,15.71
,"Saturday, September 3, 2005",Katagum,,,,,6.5,13.3,,,,15.3
,"Sunday, September 4, 2005",Katagum,,,,,6.2,12.5,,,,16.4
,"Monday, September 5, 2005",Katagum,,,,,6.5,16.3,,,,16.4
,"Tuesday, September 6, 2005",Katagum,,,,,6.8,11.6,,,,15.61
,"Wednesday, September 7, 2005",Katagum,,,,,6.5,12.8,,,,16.12
,"Thursday, September 8, 2005",Katagum,,,,,6.8,13.2,,,,15.23
,"Friday, September 9, 2005",Katagum,,,,,6.5,10.9,,,,15.02
,"Saturday, September 10, 2005",Katagum,,,,,6.3,12.8,,,,14.65
,"Sunday, September 11, 2005",Katagum,,,,,6.2,12.6,,,,13.82
,"Monday, September 12, 2005",Katagum,,,,,6.5,11.7,,,,14.71
,"Tuesday, September 13, 2005",Katagum,,,,,6.2,13.3,,,,14.74
,"Wednesday, September 14, 2005",Katagum,,,,,6.6,15.9,,,,14.09
,"Thursday, September 15, 2005",Katagum,,,,,6.3,14.5,,,,14.06
,"Friday, September 16, 2005",Katagum,,,,,6.9,14.7,,,,13.92
,"Saturday, September 17, 2005",Katagum,,,,,6.8,9.4,,,,14.55
,"Sunday, September 18, 2005",Katagum,,,,,6.2,12,,,,13.88
,"Monday, September 19, 2005",Katagum,,,,,6.1,13.2,,,,12.91
,"Tuesday, September 20, 2005",Katagum,,,,,6.4,13.9,,,,12.85
,"Wednesday, September 21, 2005",Katagum,,,,,7,14.9,,,,12.77
,"Thursday, September 22, 2005",Katagum,,,,,6.4,14.3,,,,12.78
,"Friday, September 23, 2005",Katagum,,,,,6.3,15.5,,,,12.86
,"Saturday, September 24, 2005",Katagum,,,,,6.5,10.9,,,,12.59
,"Sunday, September 25, 2005",Katagum,,,,,6.4,13.1,,,,12.86
,"Monday, September 26, 2005",Katagum,,,,,6.5,13.6,,,,14.13
,"Tuesday, September 27, 2005",Katagum,,,,,6.8,13.4,,,,15.95
,"Wednesday, September 28, 2005",Katagum,,,,,6.1,13.5,,,,16.11
,"Thursday, September 29, 2005",Katagum,,,,,6.2,13.7,,,,16.04
,"Friday, September 30, 2005",Katagum,,,,,7,8.4,,,,16.57
,"Saturday, October 1, 2005",Katagum,,,,,6.7,13.4,,,,16.85
,"Sunday, October 2, 2005",Katagum,,,,,6.6,15.2,,,,16.62
,"Monday, October 3, 2005",Katagum,,,,,6.5,12.4,,,,15.59
,"Tuesday, October 4, 2005",Katagum,,,,,6.5,14.5,,,,13.89
,"Wednesday, October 5, 2005",Katagum,,,,,6.5,12,,,,13.84
,"Thursday, October 6, 2005",Katagum,,,,,6.4,11.8,,,,13.93
,"Friday, October 7, 2005",Katagum,,,,,6.6,13,,,,13.43
,"Saturday, October 8, 2005",Katagum,,,,,6.7,16.1,,,,12.8
,"Sunday, October 9, 2005",Katagum,,,,,6.5,15.3,,,,12.93
,"Monday, October 10, 2005",Katagum,,,,,6.6,11.9,,,,12.68
,"Tuesday, October 11, 2005",Katagum,,,,,6.6,11.2,,,,12.54
,"Wednesday, October 12, 2005",Katagum,,,,,6.3,13.4,,,,12.42
,"Thursday, October 13, 2005",Katagum,,,,,6.4,11.2,,,,12.62
,"Friday, October 14, 2005",Katagum,,,,,6.7,13.3,,,,12.82
,"Saturday, October 15, 2005",Katagum,,,,,6.5,11.5,,,,12.82
,"Sunday, October 16, 2005",Katagum,,,,,6.3,17.6,,,,12.72
,"Monday, October 17, 2005",Katagum,,,,,7.1,10.9,,,,12.81
,"Tuesday, October 18, 2005",Katagum,,,,,6.7,11.8,,,,12.93
,"Wednesday, October 19, 2005",Katagum,,,,,6.1,11.4,,,,13.03
,"Thursday, October 20, 2005",Katagum,,,,,6.3,14.8,,,,12.87
,"Friday, October 21, 2005",Katagum,,,,,6.5,12.9,,,,12.56
,"Saturday, October 22, 2005",Katagum,,,,,6.4,15.2,,,,12.76
,"Sunday, October 23, 2005",Katagum,,,,,7.1,13.3,,,,12.73
,"Monday, October 24, 2005",Katagum,,,,,7.1,11.2,,,,12.8
,"Tuesday, October 25, 2005",Katagum,,,,,6.3,14.6,,,,12.82
,"Wednesday, October 26, 2005",Katagum,,,,,6.6,14.2,,,,12.91
,"Thursday, October 27, 2005",Katagum,,,,,6.3,14.4,,,,13
,"Friday, October 28, 2005",Katagum,,,,,6.8,12,,,,13.22
,"Saturday, October 29, 2005",Katagum,,,,,6.5,11.9,,,,13.01
,"Sunday, October 30, 2005",Katagum,,,,,6.5,11.1,,,,12.97
,"Monday, October 31, 2005",Katagum,,,,,6.9,13.8,,,,12.9
,"Tuesday, November 1, 2005",Katagum,,,,,6,13.2,,,,12.71
,"Wednesday, November 2, 2005",Katagum,,,,,7,14.8,,,,12.63
,"Thursday, November 3, 2005",Katagum,,,,,6.8,13,,,,12.51
,"Friday, November 4, 2005",Katagum,,,,,6.6,14.4,,,,12.44
,"Saturday, November 5, 2005",Katagum,,,,,7.1,13.6,,,,12.44
,"Sunday, November 6, 2005",Katagum,,,,,7,13,,,,12.44
,"Monday, November 7, 2005",Katagum,,,,,6.6,11.8,,,,12.42
,"Tuesday, November 8, 2005",Katagum,,,,,6.2,10.8,,,,12.59
,"Wednesday, November 9, 2005",Katagum,,,,,6.2,14,,,,12.74
,"Thursday, November 10, 2005",Katagum,,,,,6,14.8,,,,13.21
,"Friday, November 11, 2005",Katagum,,,,,6.8,11.8,,,,13.26
,"Saturday, November 12, 2005",Katagum,,,,,6.5,18.3,,,,13.26
,"Sunday, November 13, 2005",Katagum,,,,,6.5,11.9,,,,13.33
,"Monday, November 14, 2005",Katagum,,,,,6.3,14.8,,,,13.27
,"Tuesday, November 15, 2005",Katagum,,,,,6.4,11.7,,,,13.27
,"Wednesday, November 16, 2005",Katagum,,,,,6.3,12.9,,,,13.07
,"Thursday, November 17, 2005",Katagum,,,,,6.6,14.3,,,,12.55
,"Friday, November 18, 2005",Katagum,,,,,6.3,11.2,,,,12.45
,"Saturday, November 19, 2005",Katagum,,,,,6.3,13.8,,,,12.45
,"Sunday, November 20, 2005",Katagum,,,,,6.6,10.1,,,,12.58
,"Monday, November 21, 2005",Katagum,,,,,6.4,14.8,,,,12.69
,"Tuesday, November 22, 2005",Katagum,,,,,6.4,14.2,,,,12.61
,"Wednesday, November 23, 2005",Katagum,,,,,6.8,6.8,,,,12.7
,"Thursday, November 24, 2005",Katagum,,,,,6.9,10.1,,,,13.32
,"Friday, November 25, 2005",Katagum,,,,,6.9,17.8,,,,13.23
,"Saturday, November 26, 2005",Katagum,,,,,6.6,9.8,,,,13.35
,"Sunday, November 27, 2005",Katagum,,,,,6.9,11.8,,,,13.15
,"Monday, November 28, 2005",Katagum,,,,,6.8,14.3,,,,13.04
,"Tuesday, November 29, 2005",Katagum,,,,,6.8,11.2,,,,13.13
,"Wednesday, November 30, 2005",Katagum,,,,,6.5,12.7,,,,13.06
,"Thursday, December 1, 2005",Katagum,,,,,6.6,14.5,,,,12.57
,"Friday, December 2, 2005",Katagum,,,,,6.4,11.9,,,,12.57
,"Saturday, December 3, 2005",Katagum,,,,,6.9,14.9,,,,12.44
,"Sunday, December 4, 2005",Katagum,,,,,6.4,13.5,,,,12.44
,"Monday, December 5, 2005",Katagum,,,,,6.8,12.9,,,,12.48
,"Tuesday, December 6, 2005",Katagum,,,,,6.4,15.1,,,,12.38
,"Wednesday, December 7, 2005",Katagum,,,,,6.3,14.3,,,,12.31
,"Thursday, December 8, 2005",Katagum,,,,,6.9,14.6,,,,12.18
,"Friday, December 9, 2005",Katagum,,,,,6.5,10.8,,,,12.18
,"Saturday, December 10, 2005",Katagum,,,,,6.1,15.7,,,,12.38
,"Sunday, December 11, 2005",Katagum,,,,,6.4,13.6,,,,12.38
,"Monday, December 12, 2005",Katagum,,,,,6.4,12,,,,12.33
,"Tuesday, December 13, 2005",Katagum,,,,,5.7,13.6,,,,12.43
,"Wednesday, December 14, 2005",Katagum,,,,,6.9,14.5,,,,12.43
,"Thursday, December 15, 2005",Katagum,,,,,5.9,14.7,,,,12.38
,"Friday, December 16, 2005",Katagum,,,,,6,11.3,,,,12.38
,"Saturday, December 17, 2005",Katagum,,,,,6.4,14,,,,12.34
,"Sunday, December 18, 2005",Katagum,,,,,6.2,11.5,,,,12.34
,"Monday, December 19, 2005",Katagum,,,,,6.9,11.3,,,,12.47
,"Tuesday, December 20, 2005",Katagum,,,,,6.5,13.6,,,,12.92
,"Wednesday, December 21, 2005",Katagum,,,,,6.4,17.1,,,,13.28
,"Thursday, December 22, 2005",Katagum,,,,,6.3,15.2,,,,13.39
,"Friday, December 23, 2005",Katagum,,,,,6.4,11,,,,13.39
,"Saturday, December 24, 2005",Katagum,,,,,6.4,16.2,,,,13.23
,"Sunday, December 25, 2005",Katagum,,,,,6.7,15.1,,,,13.23
,"Monday, December 26, 2005",Katagum,,,,,6.7,8.7,,,,13.1
,"Tuesday, December 27, 2005",Katagum,,,,,6.2,14.8,,,,12.47
,"Wednesday, December 28, 2005",Katagum,,,,,6.6,9.5,,,,12.29
,"Thursday, December 29, 2005",Katagum,,,,,6.5,13.4,,,,12.18
,"Friday, December 30, 2005",Katagum,,,,,6.4,11.9,,,,12.23
,"Saturday, December 31, 2005",Katagum,,,,,6.6,12.2,,,,12.43
,"Sunday, January 1, 2006",Katagum,,,,,6.9,12.6,,,,12.54
,"Monday, January 2, 2006",Katagum,,,,,7,13,,,,12.68
,"Tuesday, January 3, 2006",Katagum,,,,,6.5,14.5,,,,12.68
,"Wednesday, January 4, 2006",Katagum,,,,,6.5,14,,,,13.16
,"Thursday, January 5, 2006",Katagum,,,,,7.6,12.2,,,,13.38
,"Friday, January 6, 2006",Katagum,,,,,7.1,11.2,,,,13.62
,"Saturday, January 7, 2006",Katagum,,,,,6.9,12.6,,,,13.54
,"Sunday, January 8, 2006",Katagum,,,,,6.6,11.5,,,,13.7
,"Monday, January 9, 2006",Katagum,,,,,7,12.7,,,,13.62
,"Tuesday, January 10, 2006",Katagum,,,,,6.7,11.5,,,,13.69
,"Wednesday, January 11, 2006",Katagum,,,,,6.5,13.8,,,,13.06
,"Thursday, January 12, 2006",Katagum,,,,,6.3,16.9,,,,12.84
,"Friday, January 13, 2006",Katagum,,,,,6.7,15,,,,12.63
,"Saturday, January 14, 2006",Katagum,,,,,6.8,14.4,,,,12.53
,"Sunday, January 15, 2006",Katagum,,,,,6.5,7.1,,,,12.47
,"Monday, January 16, 2006",Katagum,,,,,7.2,12.5,,,,12.68
,"Tuesday, January 17, 2006",Katagum,,,,,6.3,10.2,,,,12.81
,"Wednesday, January 18, 2006",Katagum,,,,,6.9,14,,,,12.81
,"Thursday, January 19, 2006",Katagum,,,,,6.3,12.4,,,,12.94
,"Friday, January 20, 2006",Katagum,,,,,6.7,13.4,,,,12.86
,"Saturday, January 21, 2006",Katagum,,,,,6.7,13,,,,12.86
,"Sunday, January 22, 2006",Katagum,,,,,6.9,11.4,,,,12.6
,"Monday, January 23, 2006",Katagum,,,,,6.7,12,,,,12.41
,"Tuesday, January 24, 2006",Katagum,,,,,7.1,11.7,,,,12.29
,"Wednesday, January 25, 2006",Katagum,,,,,6.9,11.7,,,,12.41
,"Thursday, January 26, 2006",Katagum,,,,,6.7,17.4,,,,12.61
,"Friday, January 27, 2006",Katagum,,,,,6.9,12.4,,,,12.69
,"Saturday, January 28, 2006",Katagum,,,,,6.9,9.6,,,,12.87
,"Sunday, January 29, 2006",Katagum,,,,,6.5,12.8,,,,13.1
,"Monday, January 30, 2006",Katagum,,,,,7.1,12.1,,,,13.02
,"Tuesday, January 31, 2006",Katagum,,,,,6.4,13.5,,,,12.97
,"Wednesday, February 1, 2006",Katagum,,,,,6.7,14.3,,,,12.86
,"Thursday, February 2, 2006",Katagum,,,,,6.4,13.8,,,,12.58
,"Friday, February 3, 2006",Katagum,,,,,6.9,11.6,,,,12.49
,"Saturday, February 4, 2006",Katagum,,,,,7.5,12.5,,,,12.37
,"Sunday, February 5, 2006",Katagum,,,,,6.6,10.6,,,,12.25
,"Monday, February 6, 2006",Katagum,,,,,7.1,9.8,,,,12.46
,"Tuesday, February 7, 2006",Katagum,,,,,6.5,9,,,,12.42
,"Wednesday, February 8, 2006",Katagum,,,,,6.6,16.5,,,,12.75
,"Thursday, February 9, 2006",Katagum,,,,,7.1,12.5,,,,12.7
,"Friday, February 10, 2006",Katagum,,,,,6.2,13.5,,,,12.87
,"Saturday, February 11, 2006",Katagum,,,,,6.7,13.3,,,,12.81
,"Sunday, February 12, 2006",Katagum,,,,,6.3,12.7,,,,12.81
,"Monday, February 13, 2006",Katagum,,,,,6.6,16.6,,,,12.83
,"Tuesday, February 14, 2006",Katagum,,,,,7,12.6,,,,13.07
,"Wednesday, February 15, 2006",Katagum,,,,,6.8,11.9,,,,12.91
,"Thursday, February 16, 2006",Katagum,,,,,6.6,13.8,,,,12.95
,"Friday, February 17, 2006",Katagum,,,,,7.4,15.3,,,,12.78
,"Saturday, February 18, 2006",Katagum,,,,,7.4,11.8,,,,12.98
,"Sunday, February 19, 2006",Katagum,,,,,7.2,12.3,,,,12.93
,"Monday, February 20, 2006",Katagum,,,,,6.1,13,,,,12.85
,"Tuesday, February 21, 2006",Katagum,,,,,6.8,9.9,,,,12.61
,"Wednesday, February 22, 2006",Katagum,,,,,6.5,11.6,,,,12.5
,"Thursday, February 23, 2006",Katagum,,,,,6.7,12.3,,,,12.52
,"Friday, February 24, 2006",Katagum,,,,,7.2,12.8,,,,12.84
,"Saturday, February 25, 2006",Katagum,,,,,6.4,12.2,,,,12.65
,"Sunday, February 26, 2006",Katagum,,,,,7.6,9.2,,,,12.68
,"Monday, February 27, 2006",Katagum,,,,,7.2,12.8,,,,12.82
,"Tuesday, February 28, 2006",Katagum,,,,,6.5,12.8,,,,12.82
,"Wednesday, March 1, 2006",Katagum,,,,,6.5,15,,,,12.77
,"Thursday, March 2, 2006",Katagum,,,,,6.6,11.5,,,,12.74
,"Friday, March 3, 2006",Katagum,,,,,6.6,15.9,,,,12.47
,"Saturday, March 4, 2006",Katagum,,,,,7.3,14.3,,,,12.56
,"Sunday, March 5, 2006",Katagum,,,,,7.3,13.9,,,,12.52
,"Monday, March 6, 2006",Katagum,,,,,6.8,11.2,,,,12.34
,"Tuesday, March 7, 2006",Katagum,,,,,6.6,11.5,,,,12.38
,"Wednesday, March 8, 2006",Katagum,,,,,7,9.8,,,,12.38
,"Thursday, March 9, 2006",Katagum,,,,,7,12.5,,,,12.34
,"Friday, March 10, 2006",Katagum,,,,,7,12.2,,,,12.39
,"Saturday, March 11, 2006",Katagum,,,,,6.6,12.6,,,,12.3
,"Sunday, March 12, 2006",Katagum,,,,,7,12.1,,,,12.42
,"Monday, March 13, 2006",Katagum,,,,,7,11.8,,,,12.37
,"Tuesday, March 14, 2006",Katagum,,,,,6.5,12.8,,,,12.45
,"Wednesday, March 15, 2006",Katagum,,,,,6.8,13.7,,,,12.65
,"Thursday, March 16, 2006",Katagum,,,,,6.9,12.1,,,,12.65
,"Friday, March 17, 2006",Katagum,,,,,6.8,12.4,,,,12.65
,"Saturday, March 18, 2006",Katagum,,,,,7.1,12.1,,,,13.02
,"Sunday, March 19, 2006",Katagum,,,,,7,10.5,,,,13.11
,"Monday, March 20, 2006",Katagum,,,,,7,12.3,,,,13.04
,"Tuesday, March 21, 2006",Katagum,,,,,7.3,14.2,,,,13.28
,"Wednesday, March 22, 2006",Katagum,,,,,7.3,16.6,,,,13.14
,"Thursday, March 23, 2006",Katagum,,,,,6.7,17.4,,,,13.14
,"Friday, March 24, 2006",Katagum,,,,,6.7,13.1,,,,13.19
,"Saturday, March 25, 2006",Katagum,,,,,6.4,13.7,,,,12.88
,"Sunday, March 26, 2006",Katagum,,,,,6.3,14.2,,,,12.64
,"Monday, March 27, 2006",Katagum,,,,,6.9,10.7,,,,12.64
,"Tuesday, March 28, 2006",Katagum,,,,,6.9,13.1,,,,12.35
,"Wednesday, March 29, 2006",Katagum,,,,,6.4,15.3,,,,12.34
,"Thursday, March 30, 2006",Katagum,,,,,6.5,9.9,,,,12.46
,"Friday, March 31, 2006",Katagum,,,,,5.8,16.8,,,,12.53
,"Saturday, April 1, 2006",Katagum,,,,,6.9,12.7,,,,12.46
,"Sunday, April 2, 2006",Katagum,,,,,6.5,14.2,,,,12.52
,"Monday, April 3, 2006",Katagum,,,,,7.1,13.2,,,,12.67
